 1.05000000e+02  1.39234292e-02  1.05000000e+02  3.84049209e-03  1.05000000e+02  5.69904468e-04 
 1.06000000e+02  1.38882837e-02  1.06000000e+02  3.84121189e-03  1.06000000e+02  5.71255051e-04 
 1.07000000e+02  1.38533085e-02  1.07000000e+02  3.84192994e-03  1.07000000e+02  5.72609151e-04 
 1.08000000e+02  1.38185025e-02  1.08000000e+02  3.84264624e-03  1.08000000e+02  5.73966772e-04 
 1.09000000e+02  1.37838643e-02  1.09000000e+02  3.84336078e-03  1.09000000e+02  5.75327919e-04 
 1.10000000e+02  1.37493928e-02  1.10000000e+02  3.84407356e-03  1.10000000e+02  5.76692596e-04 
 1.11000000e+02  1.37150867e-02  1.11000000e+02  3.84478458e-03  1.11000000e+02  5.78060808e-04 
 1.12000000e+02  1.36809449e-02  1.12000000e+02  3.84549383e-03  1.12000000e+02  5.79432559e-04 
 1.13000000e+02  1.36469663e-02  1.13000000e+02  3.84620132e-03  1.13000000e+02  5.80807852e-04 
 1.14000000e+02  1.36131496e-02  1.14000000e+02  3.84690705e-03  1.14000000e+02  5.82186692e-04 
 1.15000000e+02  1.35794936e-02  1.15000000e+02  3.84761100e-03  1.15000000e+02  5.83569082e-04 
 1.16000000e+02  1.35459974e-02  1.16000000e+02  3.84831318e-03  1.16000000e+02  5.84955028e-04 
 1.17000000e+02  1.35126596e-02  1.17000000e+02  3.84901359e-03  1.17000000e+02  5.86344531e-04 
 1.18000000e+02  1.34794792e-02  1.18000000e+02  3.84971223e-03  1.18000000e+02  5.87737597e-04 
 1.19000000e+02  1.34464551e-02  1.19000000e+02  3.85040908e-03  1.19000000e+02  5.89134229e-04 
 1.20000000e+02  1.34135862e-02  1.20000000e+02  3.85110416e-03  1.20000000e+02  5.90534431e-04 
 1.21000000e+02  1.33808714e-02  1.21000000e+02  3.85179745e-03  1.21000000e+02  5.91938205e-04 
 1.22000000e+02  1.33483096e-02  1.22000000e+02  3.85248896e-03  1.22000000e+02  5.93345556e-04 
 1.23000000e+02  1.33158998e-02  1.23000000e+02  3.85317868e-03  1.23000000e+02  5.94756487e-04 
 1.24000000e+02  1.32836409e-02  1.24000000e+02  3.85386662e-03  1.24000000e+02  5.96171001e-04 
 1.25000000e+02  1.32515317e-02  1.25000000e+02  3.85455276e-03  1.25000000e+02  5.97589101e-04 
